"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"104",2022-03-08 00:08:35,1,303,100,52.1670490207434,5.21897337254208
"105",2022-03-08 00:08:40,1,303,100,50.4128403543483,5.9137059020163
"106",2022-03-08 00:08:45,1,303,100,49.790961191615,5.37108158892352
"107",2022-03-08 00:08:50,1,303,100,52.7258401616576,6.02558552074686
"108",2022-03-08 00:08:55,1,303,100,51.2557193916911,5.89706011463509
"109",2022-03-08 00:09:00,1,303,100,51.1607974784287,5.12861269691505
"110",2022-03-08 00:09:05,1,303,100,51.3182748479116,5.17444993750455
"111",2022-03-08 00:09:10,1,303,100,52.15894633961,5.42420933578211
"112",2022-03-08 00:09:15,1,303,100,51.1220487756998,5.15954157174022
"113",2022-03-08 00:09:20,1,303,100,49.0656795706929,5.59312915277131
"114",2022-03-08 00:09:25,1,303,100,50.3820193200816,5.66344250899298
"115",2022-03-08 00:09:30,1,303,100,48.8161203832922,4.56155199729166
"116",2022-03-08 00:09:35,1,303,100,53.1456591027993,5.77210259767932
"117",2022-03-08 00:09:40,1,303,100,51.2202149562306,5.04142449158059
"118",2022-03-08 00:09:45,1,303,100,51.8149061640459,4.23957479133075
"119",2022-03-08 00:09:50,1,303,100,51.160016160092,5.13946173851827
"120",2022-03-08 00:09:55,1,303,100,51.1874376714686,5.62043482308749
"121",2022-03-08 00:10:00,1,303,100,52.021735018323,4.87366183865529
"122",2022-03-08 00:10:05,1,303,100,50.4877088543581,5.97144379893821
"123",2022-03-08 00:10:10,1,303,100,50.7684348467391,4.99154559839965
"124",2022-03-08 00:10:15,1,303,100,50.1628490027762,5.32452028756643
"125",2022-03-08 00:10:20,1,303,100,49.4337303962273,5.20542504500683
"126",2022-03-08 00:10:25,1,303,100,51.802790734518,5.03799131272112
"127",2022-03-08 00:10:30,1,303,100,51.1527767977223,4.8696840420955
"128",2022-03-08 00:10:35,1,303,100,50.2939685942277,5.28314481087501
"129",2022-03-08 00:10:40,1,303,100,51.5092066360222,5.45626997939239
"130",2022-03-08 00:10:45,1,303,100,50.7017678786048,5.12065750545213
"131",2022-03-08 00:10:50,1,303,100,51.6269255293698,5.40840503392123
"132",2022-03-08 00:10:55,1,303,100,51.877479176417,5.27820715768765
"133",2022-03-08 00:11:00,1,303,100,49.1625508965177,4.84010646427938
"134",2022-03-08 00:11:05,1,303,100,50.8287405065846,4.94693018490674
"135",2022-03-08 00:11:10,1,303,100,51.4099934063549,5.12319431266174
"136",2022-03-08 00:11:15,1,303,100,51.3062694199514,5.72004306330295
"137",2022-03-08 00:11:20,1,303,100,51.7749852376392,4.50880314306117
"138",2022-03-08 00:11:25,1,303,100,48.4509168375878,4.63507098069984
"139",2022-03-08 00:11:30,1,303,100,50.416994611975,5.44747389301042
"140",2022-03-08 00:11:35,1,303,100,48.6600023836632,4.25707706973525
"141",2022-03-08 00:11:40,1,303,100,51.7331791728882,4.80417438444638
"142",2022-03-08 00:11:45,1,303,100,50.6319506690825,5.42253361175278
"143",2022-03-08 00:11:50,1,303,100,51.3717779192785,5.55791451557558
"144",2022-03-08 00:11:55,1,303,100,52.2290916853314,5.21617762226963
"145",2022-03-08 00:12:00,1,303,100,52.3224103296515,5.20738351927743
"146",2022-03-08 00:12:05,1,303,100,51.0685121786815,5.09314673863847
"147",2022-03-08 00:12:10,1,303,100,51.031935821556,4.97719795014568
"148",2022-03-08 00:12:15,1,303,100,50.8277759114579,5.27980709528478
"149",2022-03-08 00:12:20,1,303,100,51.2775521281869,5.31326666845888
"150",2022-03-08 00:12:25,1,303,100,52.3676763300799,4.99535789894849
"151",2022-03-08 00:12:30,1,303,100,51.4528419188381,5.22188117424893
"152",2022-03-08 00:12:35,1,303,100,51.0625040199558,4.57722925089062
"153",2022-03-08 00:12:40,1,303,100,49.3467704521247,5.48388251515903
"154",2022-03-08 00:12:45,1,303,100,51.3029582917419,5.29509021750552
"155",2022-03-08 00:12:50,1,303,100,51.6845945511957,4.19179446966257
"156",2022-03-08 00:12:55,1,303,100,50.6490128712395,5.02261449866684
"157",2022-03-08 00:13:00,1,303,100,51.9202237071853,5.02331043444599
"158",2022-03-08 00:13:05,1,303,100,52.5124115053281,5.22665781431249
"159",2022-03-08 00:13:10,1,303,100,50.8990552460188,4.32663022064822
"160",2022-03-08 00:13:15,1,303,100,51.3037006813303,4.88291977659465
"161",2022-03-08 00:13:20,1,303,100,49.5967989721034,5.87642636910797
"162",2022-03-08 00:13:25,1,303,100,50.9304718332617,4.93294083812358
"163",2022-03-08 00:13:30,1,303,100,52.447315014059,4.94622304797674
"164",2022-03-08 00:13:35,1,303,100,50.6423015683609,5.53409437612987
"165",2022-03-08 00:13:40,1,303,100,51.2991248734458,5.21324758038554
"166",2022-03-08 00:13:45,1,303,100,49.0113991350815,5.39293960489443
"167",2022-03-08 00:13:50,1,303,100,49.5259258878456,5.63467635050411
"168",2022-03-08 00:13:55,1,303,100,51.4045701279536,5.26479989978973
"169",2022-03-08 00:14:00,1,303,100,50.0682653378078,4.71828664323545
"170",2022-03-08 00:14:05,1,303,100,52.080981369486,5.03667469667471
"171",2022-03-08 00:14:10,1,303,100,52.3564088323743,5.21340882456856
"172",2022-03-08 00:14:15,1,303,100,50.2002206896909,5.76315202112783
"173",2022-03-08 00:14:20,1,303,100,48.2912573209951,5.06480686904634
"174",2022-03-08 00:14:25,1,303,100,50.4535580861751,4.94161377761947
"175",2022-03-08 00:14:30,1,303,100,51.621174398512,5.72422070546619
"176",2022-03-08 00:14:35,1,303,100,49.6555890609435,4.70441481991704
"177",2022-03-08 00:14:40,1,303,100,50.8240113305486,5.61160046914319
"178",2022-03-08 00:14:45,1,303,100,51.9915458340951,5.28268413561911
"179",2022-03-08 00:14:50,1,303,100,52.3597948425442,4.99878884983218
"180",2022-03-08 00:14:55,1,303,100,50.7940124812981,5.24458848925182
"181",2022-03-08 00:15:00,1,303,100,49.8682671274341,5.010143183975
"182",2022-03-08 00:15:05,1,303,100,50.9763765186781,5.24099036310173
"183",2022-03-08 00:15:10,1,303,100,51.7228298075224,4.88727037616105
"184",2022-03-08 00:15:15,1,303,100,52.8465501786268,4.97504201340671
"185",2022-03-08 00:15:20,1,303,100,50.9435183627261,4.89678603235968
"186",2022-03-08 00:15:25,1,303,100,52.3153640105033,5.58870451603693
"187",2022-03-08 00:15:30,1,303,100,49.9286896725077,5.77608760740722
"188",2022-03-08 00:15:35,1,303,100,51.8392854419136,4.42997888026928
"189",2022-03-08 00:15:40,1,303,100,50.4493719453697,5.20771342086034
"190",2022-03-08 00:15:45,1,303,100,51.5363527140527,4.68597882055612
"191",2022-03-08 00:15:50,1,303,100,51.1180139520157,5.60139646185709
"192",2022-03-08 00:15:55,1,303,100,51.6235031931321,5.10229048658166
"193",2022-03-08 00:16:00,1,303,100,50.0241017060161,5.44522073350285
"194",2022-03-08 00:16:05,1,303,100,51.7771025549779,5.20038130061877
"195",2022-03-08 00:16:10,1,303,100,48.0243070641699,4.92172212351609
"196",2022-03-08 00:16:15,1,303,100,49.0849926723688,5.34583072360864
"197",2022-03-08 00:16:20,1,303,100,50.5454577009812,4.73588190394485
"198",2022-03-08 00:16:25,1,303,100,49.4914464177939,4.60933540272942
"199",2022-03-08 00:16:30,1,303,100,53.5115734214579,4.85058198635651
"200",2022-03-08 00:16:35,1,303,100,50.8505482507153,5.67864343702833
"201",2022-03-09 00:00:00,1,303,200,51.8469571728296,5.09086944340676
"202",2022-03-09 00:00:05,1,303,200,48.561782382182,5.18004020787002
"203",2022-03-09 00:00:10,1,303,200,50.6166853874241,5.30069495419345
"204",2022-03-09 00:00:15,1,303,200,50.917916978374,5.105153292299
"205",2022-03-09 00:00:20,1,303,200,51.483555447382,5.15417584268289
"206",2022-03-09 00:00:25,1,303,200,50.3173795914189,4.93763443666533
"207",2022-03-09 00:00:30,1,303,200,51.2839623866451,5.16814333615976
"208",2022-03-09 00:00:35,1,303,200,51.5891452842696,5.92983449015828
"209",2022-03-09 00:00:40,1,303,200,49.715641594067,4.91070232531435
"210",2022-03-09 00:00:45,1,303,200,50.6950161772274,6.40618019053698
"211",2022-03-09 00:00:50,1,303,200,52.1651117213273,5.18978737242889
"212",2022-03-09 00:00:55,1,303,200,48.8410474672906,5.61374609143951
"213",2022-03-09 00:01:00,1,303,200,50.8389085852461,5.0952153086454
"214",2022-03-09 00:01:05,1,303,200,50.5656758918588,5.06399417418525
"215",2022-03-09 00:01:10,1,303,200,50.5586943917966,4.78193574872299
"216",2022-03-09 00:01:15,1,303,200,50.0425344144288,5.02190154068135
"217",2022-03-09 00:01:20,1,303,200,53.5702074440974,4.80407560317306
"218",2022-03-09 00:01:25,1,303,200,50.0610065776109,5.65304896307853
"219",2022-03-09 00:01:30,1,303,200,51.1674996867187,5.32965011312201
"220",2022-03-09 00:01:35,1,303,200,52.0735135265419,5.182568158493
"221",2022-03-09 00:01:40,1,303,200,49.85553434749,5.17217557575695
"222",2022-03-09 00:01:45,1,303,200,50.8991855894834,4.44817277404721
"223",2022-03-09 00:01:50,1,303,200,49.3776377610201,5.19666747834344
"224",2022-03-09 00:01:55,1,303,200,50.574767547862,5.6158481709361
"225",2022-03-09 00:02:00,1,303,200,50.5107171094825,5.30385263073286
"226",2022-03-09 00:02:05,1,303,200,50.1085569033184,4.65900637290309
"227",2022-03-09 00:02:10,1,303,200,51.0149607476419,4.79369354258983
"228",2022-03-09 00:02:15,1,303,200,50.0081706053401,5.46604685710656
"229",2022-03-09 00:02:20,1,303,200,52.2371002906807,4.93490443595995
"230",2022-03-09 00:02:25,1,303,200,49.1957985893823,4.96123464500354
"231",2022-03-09 00:02:30,1,303,200,46.879790251161,5.58042419416891
"232",2022-03-09 00:02:35,1,303,200,50.2278660786605,5.30027679690591
"233",2022-03-09 00:02:40,1,303,200,52.9462341840845,5.64971048508589
"234",2022-03-09 00:02:45,1,303,200,51.2033907383017,4.25961380892076
"235",2022-03-09 00:02:50,1,303,200,50.4516964510838,4.5281637033377
"236",2022-03-09 00:02:55,1,303,200,49.4030246023484,5.41511342901151
"237",2022-03-09 00:03:00,1,303,200,50.1829046473425,5.61466819006979
"238",2022-03-09 00:03:05,1,303,200,50.7957539505107,5.29181613237375
"239",2022-03-09 00:03:10,1,303,200,51.3341252023569,5.78949352994389
"240",2022-03-09 00:03:15,1,303,200,49.3029107767708,4.51173142182041
"241",2022-03-09 00:03:20,1,303,200,49.1983478327387,6.0071085454686
"242",2022-03-09 00:03:25,1,303,200,50.592175634492,5.34911598293812
"243",2022-03-09 00:03:30,1,303,200,49.5682314417477,4.65448912881326
"244",2022-03-09 00:03:35,1,303,200,52.6182373392211,5.0380818299157
"245",2022-03-09 00:03:40,1,303,200,51.4422145131084,5.54107446582296
"246",2022-03-09 00:03:45,1,303,200,50.286685243387,5.30185063053608
"247",2022-03-09 00:03:50,1,303,200,50.0532864867649,5.8421744570124
"248",2022-03-09 00:03:55,1,303,200,51.5964241819101,5.09067276318899
"249",2022-03-09 00:04:00,1,303,200,51.1763950918362,5.51388076553968
"250",2022-03-09 00:04:05,1,303,200,54.3725523315026,4.31485790366341
"251",2022-03-09 00:04:10,1,303,200,49.3733173454219,4.75478464120229
"252",2022-03-09 00:04:15,1,303,200,51.184769603086,5.15739393171857
"253",2022-03-09 00:04:20,1,303,200,50.6712124411693,5.33671428842563
"254",2022-03-09 00:04:25,1,303,200,50.0327195579956,5.59674943574145
"255",2022-03-09 00:04:30,1,303,200,51.8128791124278,4.71770143253981
"256",2022-03-09 00:04:35,1,303,200,50.0373906449773,5.49055884670643
"257",2022-03-09 00:04:40,1,303,200,50.5529364642472,5.00099140045477
"258",2022-03-09 00:04:45,1,303,200,52.3611680164114,5.06907571695828
"259",2022-03-09 00:04:50,1,303,200,50.490160098886,4.99508759013381
"260",2022-03-09 00:04:55,1,303,200,49.8681659731089,5.49949631421173
"261",2022-03-09 00:05:00,1,303,200,49.8694445061172,4.48059421920816
"262",2022-03-09 00:05:05,1,303,200,51.9947825276008,5.73724830584359
"263",2022-03-09 00:05:10,1,303,200,50.838321524404,5.3814734422004
"264",2022-03-09 00:05:15,1,303,200,51.3027818551049,5.49839629985568
"265",2022-03-09 00:05:20,1,303,200,48.9334338477489,5.35748736154155
"266",2022-03-09 00:05:25,1,303,200,50.3729295211698,4.45716645986106
"267",2022-03-09 00:05:30,1,303,200,50.1595366385959,4.91815125813205
"268",2022-03-09 00:05:35,1,303,200,51.3272309669549,4.70625896231074
"269",2022-03-09 00:05:40,1,303,200,51.4630803118395,5.15411919961725
"270",2022-03-09 00:05:45,1,303,200,52.258826550469,5.3267978428062
"271",2022-03-09 00:05:50,1,303,200,51.3659035503329,5.43842165307472
"272",2022-03-09 00:05:55,1,303,200,51.1858104378543,5.05784188927459
"273",2022-03-09 00:06:00,1,303,200,52.028921258131,5.18313730408636
"274",2022-03-09 00:06:05,1,303,200,50.0430744660218,5.31242940063946
"275",2022-03-09 00:06:10,1,303,200,51.6011079386578,4.85051872300796
"276",2022-03-09 00:06:15,1,303,200,52.324671369916,4.79019259517211
"277",2022-03-09 00:06:20,1,303,200,51.7120484559679,5.66363106849701
"278",2022-03-09 00:06:25,1,303,200,53.6306187196204,4.81844159610191
"279",2022-03-09 00:06:30,1,303,200,50.8562271447635,5.39235374876097
"280",2022-03-09 00:06:35,1,303,200,50.5193494408138,4.50675070214843
"281",2022-03-09 00:06:40,1,303,200,49.7543068336696,5.49764755354345
"282",2022-03-09 00:06:45,1,303,200,52.494581443515,4.84921225814386
"283",2022-03-09 00:06:50,1,303,200,51.4189373915957,4.97373346393424
"284",2022-03-09 00:06:55,1,303,200,52.1452740488138,5.31070615243529
"285",2022-03-09 00:07:00,1,303,200,50.5691495775994,4.83602365112553
"286",2022-03-09 00:07:05,1,303,200,52.0685923336057,4.91594592460963
"287",2022-03-09 00:07:10,1,303,200,51.1432353524092,5.66919189875749
"288",2022-03-09 00:07:15,1,303,200,48.9393689662063,4.41493489955006
"289",2022-03-09 00:07:20,1,303,200,52.186987802556,5.38812494813345
"290",2022-03-09 00:07:25,1,303,200,50.5266277236429,4.50073608596966
"291",2022-03-09 00:07:30,1,303,200,51.0489821049407,4.97154259804634
"292",2022-03-09 00:07:35,1,303,200,50.2468405344316,5.35010302745596
"293",2022-03-09 00:07:40,1,303,200,51.1550019258151,5.08267749577363
"294",2022-03-09 00:07:45,1,303,200,51.6760416179516,5.17949549745687
"295",2022-03-09 00:07:50,1,303,200,51.0275128931327,4.8222590545385
"296",2022-03-09 00:07:55,1,303,200,50.9529262879577,5.34525437843422
"297",2022-03-09 00:08:00,1,303,200,49.291094002423,4.96337564505014
"298",2022-03-09 00:08:05,1,303,200,50.1899530154977,4.97980238726609
"299",2022-03-09 00:08:10,1,303,200,48.516565455532,4.76724664716035
"300",2022-03-09 00:08:15,1,303,200,52.1120949358173,5.14702601278759
"301",2022-03-09 00:08:20,1,303,200,51.2830876684007,5.39248535099516
"302",2022-03-09 00:08:25,1,303,200,50.2040710771583,5.29541937277545
"303",2022-03-09 00:08:30,1,303,200,51.0741577053827,4.84042869012158
"304",2022-03-09 00:08:35,1,303,200,49.9470874057973,4.68230596264578
"305",2022-03-09 00:08:40,1,303,200,51.4284153470139,5.10604927089137
"306",2022-03-09 00:08:45,1,303,200,50.8657674885257,5.25572954302944
"307",2022-03-09 00:08:50,1,303,200,50.1803307697142,4.93237091173843
"308",2022-03-09 00:08:55,1,303,200,51.4442570851041,5.4132693324633
"309",2022-03-09 00:09:00,1,303,200,50.1859231683521,5.72365073671194
"310",2022-03-09 00:09:05,1,303,200,53.0551602950097,5.2075518410025
"311",2022-03-09 00:09:10,1,303,200,52.5650178916335,4.9999434694201
"312",2022-03-09 00:09:15,1,303,200,49.5957826192888,5.35639531196401
"313",2022-03-09 00:09:20,1,303,200,50.1283933095609,5.75405255404631
"314",2022-03-09 00:09:25,1,303,200,50.8792014060835,5.52703007010505
"315",2022-03-09 00:09:30,1,303,200,51.3740240703341,5.37296963282783
"316",2022-03-09 00:09:35,1,303,200,51.2901695412188,5.23839992998975
"317",2022-03-09 00:09:40,1,303,200,53.2450616612936,5.2032306504324
"318",2022-03-09 00:09:45,1,303,200,50.3822201582278,5.49443177659126
"319",2022-03-09 00:09:50,1,303,200,50.590296625967,5.3220920666357
"320",2022-03-09 00:09:55,1,303,200,50.9522126750458,5.51773381769923
"321",2022-03-09 00:10:00,1,303,200,52.8800662943449,4.85477057654901
"322",2022-03-09 00:10:05,1,303,200,49.4903415964653,5.25475543244663
"323",2022-03-09 00:10:10,1,303,200,50.2211268728688,5.0125165399162
"324",2022-03-09 00:10:15,1,303,200,50.2029490339815,4.71304966242615
"325",2022-03-09 00:10:20,1,303,200,51.1448644851269,4.71494075253193
"326",2022-03-09 00:10:25,1,303,200,50.7272249999031,5.12262453405255
"327",2022-03-09 00:10:30,1,303,200,51.1149851153515,4.72227546951046
"328",2022-03-09 00:10:35,1,303,200,53.4668124086042,4.71029257842618
"329",2022-03-09 00:10:40,1,303,200,50.6828257297618,4.57779020418578
"330",2022-03-09 00:10:45,1,303,200,51.3454326335874,5.3531891771763
"331",2022-03-09 00:10:50,1,303,200,50.8805243802487,5.24296268025821
"332",2022-03-09 00:10:55,1,303,200,51.7278428646713,5.07476338624618
"333",2022-03-09 00:11:00,1,303,200,51.2309764489385,5.52142987869874
"334",2022-03-09 00:11:05,1,303,200,52.0526421108871,4.97070304497345
"335",2022-03-09 00:11:10,1,303,200,50.4306485620274,5.62098512820914
"336",2022-03-09 00:11:15,1,303,200,50.7002364217688,4.98399308226717
"337",2022-03-09 00:11:20,1,303,200,51.6663547245986,5.02170846225482
"338",2022-03-09 00:11:25,1,303,200,51.2699598234757,4.82373202248071
"339",2022-03-09 00:11:30,1,303,200,51.9554933309403,4.89325435350899
"340",2022-03-09 00:11:35,1,303,200,51.5324160017931,5.61478501200364
"341",2022-03-09 00:11:40,1,303,200,49.8900533029938,4.76200870460046
"342",2022-03-09 00:11:45,1,303,200,49.9290041118983,4.38153458296223
"343",2022-03-09 00:11:50,1,303,200,52.1721332498547,4.5263534779251
"344",2022-03-09 00:11:55,1,303,200,47.703128315651,5.09081410779044
"345",2022-03-09 00:12:00,1,303,200,50.6287152269227,5.42844275487302
"346",2022-03-09 00:12:05,1,303,200,49.0171230329854,5.35082394552655
"347",2022-03-09 00:12:10,1,303,200,49.4899235063837,5.61186776577378
"348",2022-03-09 00:12:15,1,303,200,50.6446974194056,5.62856884024531
"349",2022-03-09 00:12:20,1,303,200,50.0715145816835,5.40202842460965
"350",2022-03-09 00:12:25,1,303,200,50.6748809068022,4.82735045654025
"351",2022-03-09 00:12:30,1,303,200,49.3045869646178,5.13534818779859
"352",2022-03-09 00:12:35,1,303,200,51.4451196045618,5.82968343944217
"353",2022-03-09 00:12:40,1,303,200,49.0060926140377,5.02095344714961
"354",2022-03-09 00:12:45,1,303,200,50.9628482529335,5.88906953766019
"355",2022-03-09 00:12:50,1,303,200,50.2730221567375,5.12789074752129
"356",2022-03-09 00:12:55,1,303,200,49.428110143809,4.27222835601411
"357",2022-03-09 00:13:00,1,303,200,53.3496914986764,4.82069590180349
"358",2022-03-09 00:13:05,1,303,200,51.4826902838489,5.22273576486932
"359",2022-03-09 00:13:10,1,303,200,52.5642461690081,4.78150281107175
"360",2022-03-09 00:13:15,1,303,200,52.6558346901015,5.11220274286391
"361",2022-03-09 00:13:20,1,303,200,50.5135969732181,5.14371711103654
"362",2022-03-09 00:13:25,1,303,200,51.2256907030232,4.88544342706887
"363",2022-03-09 00:13:30,1,303,200,51.324942810393,6.01816686407202
"364",2022-03-09 00:13:35,1,303,200,51.3798411938021,5.20406897854963
"365",2022-03-09 00:13:40,1,303,200,50.7341477346648,4.74694148091584
"366",2022-03-09 00:13:45,1,303,200,51.9174639238567,5.3150176351724
"367",2022-03-09 00:13:50,1,303,200,51.1564369789492,4.98789901079528
